tweetID,citCount,artID,postURL,postRT,postSumm,authName,authDescr,handle,post_authFoll,authCount,botornot,usrTyp,tweetAt,hashtag,likes,replies,retweets,
6372602,0,2258585,http://twitter.com/MarineLitter/status/452783178114433024,N/A,Artificial neural networks for modeling time series of beach litter in the southern North Sea http://t.co/uvDKhefBvM #marinedebris,Marine Litter,Alternative account of @GlobalGarbage. Tweets on #marinelitter #marinedebris #plasticpollution #plasticwaste #microplastics. Updated by @FabianoBarretto,MarineLitter,1425,8,1,2,0,1,1,0,0,
6397045,0,2263628,http://twitter.com/MarineLitter/status/453574261865979905,N/A,Amount and distribution of neustonic micro-plastic off the Western Sardinian coast http://t.co/HxfTUl7XVs #MediterraneanSea #marinedebris,Marine Litter,Alternative account of @GlobalGarbage. Tweets on #marinelitter #marinedebris #plasticpollution #plasticwaste #microplastics. Updated by @FabianoBarretto,MarineLitter,1425,7,1,2,0,1,1,0,0,
6404227,0,2265213,http://twitter.com/MarineLitter/status/454187722346074112,N/A,Lobster Trap Debris in the Florida Keys National Marine Sanctuary http://t.co/PAExU3XD6e #marinedebris #marinelitter,Marine Litter,Alternative account of @GlobalGarbage. Tweets on #marinelitter #marinedebris #plasticpollution #plasticwaste #microplastics. Updated by @FabianoBarretto,MarineLitter,1425,13,1,2,0,1,1,0,0,
6496854,0,2283827,http://twitter.com/MarineLitter/status/456485955680337920,N/A,Rivers as a source of marine litter É?? A study from the SE Pacific http://t.co/POV7g3Fdz8 #marinedebris,Marine Litter,Alternative account of @GlobalGarbage. Tweets on #marinelitter #marinedebris #plasticpollution #plasticwaste #microplastics. Updated by @FabianoBarretto,MarineLitter,1425,18,1,2,0,1,1,0,0,
6524387,0,2288168,http://twitter.com/MarineLitter/status/458681238648541184,N/A,Documenting the Density of Subtidal Marine Debris across Multiple Marine and Coastal Habitats http://t.co/Ea5Tu0Bk3n #marinelitter,Marine Litter,Alternative account of @GlobalGarbage. Tweets on #marinelitter #marinedebris #plasticpollution #plasticwaste #microplastics. Updated by @FabianoBarretto,MarineLitter,1425,17,1,2,0,1,1,0,0,
6560340,0,2295480,http://twitter.com/MarineLitter/status/458681257246081024,N/A,Marine debris ingestion by coastal dolphins: What drives differences between sympatric species? http://t.co/V8hvYnLhLM #marinelitter,Marine Litter,Alternative account of @GlobalGarbage. Tweets on #marinelitter #marinedebris #plasticpollution #plasticwaste #microplastics. Updated by @FabianoBarretto,MarineLitter,1425,18,1,2,0,1,1,0,0,
6560342,0,2295480,https://twitter.com/MarineLitter/status/484267413421449216,N/A,Marine debris ingestion by coastal dolphins: What drives differences between sympatric species? http://t.co/V8hvYnLhLM #marinedebris,Marine Litter,Alternative account of @GlobalGarbage. Tweets on #marinelitter #marinedebris #plasticpollution #plasticwaste #microplastics. Updated by @FabianoBarretto,MarineLitter,1425,18,1,2,0,1,1,0,0,
6564895,0,2296311,http://twitter.com/MarineLitter/status/458681282348982272,N/A,Amount and type of derelict gear from the declining black pearl oyster aquaculture in Ahe atoll lagoon http://t.co/1InRlk4Jvy #marinedebris,Marine Litter,Alternative account of @GlobalGarbage. Tweets on #marinelitter #marinedebris #plasticpollution #plasticwaste #microplastics. Updated by @FabianoBarretto,MarineLitter,1425,12,1,2,0,1,1,0,0,
6564896,0,2296311,https://twitter.com/MarineLitter/status/484267272853528576,N/A,Amount and type of derelict gear from the declining black pearl oyster aquaculture in Ahe atoll lagoon http://t.co/1InRlk4Jvy #marinedebris,Marine Litter,Alternative account of @GlobalGarbage. Tweets on #marinelitter #marinedebris #plasticpollution #plasticwaste #microplastics. Updated by @FabianoBarretto,MarineLitter,1425,12,1,2,0,1,1,0,0,
6672679,0,2313089,http://twitter.com/MarineLitter/status/461211352108122112,N/A,Distribution patterns of microplastics within the plankton of a tropical estuary http://t.co/GUX0sdPvAU #marinedebris #marinelitter,Marine Litter,Alternative account of @GlobalGarbage. Tweets on #marinelitter #marinedebris #plasticpollution #plasticwaste #microplastics. Updated by @FabianoBarretto,MarineLitter,1425,10,1,2,0,1,1,0,1,
6674174,0,2313404,http://twitter.com/MarineLitter/status/461211123325620227,N/A,Strategy for mitigation of marine debris: Analysis of sources and composition of marine debris in northern Taiwan http://t.co/MnhfZ1VwOS,Marine Litter,Alternative account of @GlobalGarbage. Tweets on #marinelitter #marinedebris #plasticpollution #plasticwaste #microplastics. Updated by @FabianoBarretto,MarineLitter,1425,10,1,2,0,0,1,0,0,
7152268,0,2400158,https://twitter.com/MarineLitter/status/484758610338414593,N/A,"Assimilation of Polybrominated Diphenyl Ethers from Microplastics by the Marine Amphipod, Allorchestes Compressa http://t.co/HPlQJwD2HZ",Marine Litter,Alternative account of @GlobalGarbage. Tweets on #marinelitter #marinedebris #plasticpollution #plasticwaste #microplastics. Updated by @FabianoBarretto,MarineLitter,1425,7,1,2,0,0,1,0,0,
7333623,0,2443761,https://twitter.com/MarineLitter/status/484752939559682048,N/A,Interactions between trace metals and plastic production pellets under estuarine conditions http://t.co/9GfzEXuxk7 #marinedebris,Marine Litter,Alternative account of @GlobalGarbage. Tweets on #marinelitter #marinedebris #plasticpollution #plasticwaste #microplastics. Updated by @FabianoBarretto,MarineLitter,1425,9,1,2,0,1,1,0,0,
7360753,0,2449602,https://twitter.com/MarineLitter/status/484292880648114176,N/A,"Quantities, composition, and sources of beach debris in Korea from the results of nationwide monitoring http://t.co/j0hwE3NHBF #marinedebris",Marine Litter,Alternative account of @GlobalGarbage. Tweets on #marinelitter #marinedebris #plasticpollution #plasticwaste #microplastics. Updated by @FabianoBarretto,MarineLitter,1425,13,1,2,0,1,1,0,0,
7360761,0,2449602,https://twitter.com/MarineLitter/status/484757132504743936,N/A,"Quantities, composition, and sources of beach debris in Korea from the results of nationwide monitoring http://t.co/j0hwE3NHBF #marinelitter",Marine Litter,Alternative account of @GlobalGarbage. Tweets on #marinelitter #marinedebris #plasticpollution #plasticwaste #microplastics. Updated by @FabianoBarretto,MarineLitter,1425,13,1,2,0,1,1,0,0,
7377152,0,2453275,https://twitter.com/MarineLitter/status/499657040823058432,N/A,Kelp Gulls killed and injured by discarded monofilament lines at a marine recreational fishery in northern Patagonia http://t.co/fCpeQ0jt3D,Marine Litter,Alternative account of @GlobalGarbage. Tweets on #marinelitter #marinedebris #plasticpollution #plasticwaste #microplastics. Updated by @FabianoBarretto,MarineLitter,1425,17,1,2,0,0,1,0,1,
7377162,0,2453275,https://twitter.com/MarineLitter/status/484753457724002304,N/A,Kelp Gulls killed and injured by discarded monofilament lines at a marine recreational fishery in northern Patagonia http://t.co/6ZNIJ2bjS4,Marine Litter,Alternative account of @GlobalGarbage. Tweets on #marinelitter #marinedebris #plasticpollution #plasticwaste #microplastics. Updated by @FabianoBarretto,MarineLitter,1425,17,1,2,0,0,1,0,0,
7377177,4,2453283,https://twitter.com/MarineLitter/status/499657064466358273,N/A,"Prey and plastic ingestion of Pacific Northern Fulmars (Fulmarus glacialis rogersii) from Monterey Bay, California http://t.co/X0MAH8Zwjp",Marine Litter,Alternative account of @GlobalGarbage. Tweets on #marinelitter #marinedebris #plasticpollution #plasticwaste #microplastics. Updated by @FabianoBarretto,MarineLitter,1425,19,1,2,0,0,1,0,1,
7377185,4,2453283,https://twitter.com/MarineLitter/status/484753521695526912,N/A,"Prey and plastic ingestion of Pacific Northern Fulmars (Fulmarus glacialis rogersii) from Monterey Bay, California http://t.co/ZTBt7yajKS",Marine Litter,Alternative account of @GlobalGarbage. Tweets on #marinelitter #marinedebris #plasticpollution #plasticwaste #microplastics. Updated by @FabianoBarretto,MarineLitter,1425,19,1,2,0,0,1,0,0,
7440622,12,2466086,https://twitter.com/MarineLitter/status/484758651790696448,N/A,Quality assessment of the blue mussel (Mytilus edulis): Comparison between commercial and wild types http://t.co/luqUOb1GRp #marinedebris,Marine Litter,Alternative account of @GlobalGarbage. Tweets on #marinelitter #marinedebris #plasticpollution #plasticwaste #microplastics. Updated by @FabianoBarretto,MarineLitter,1425,17,1,2,0,1,1,0,0,
7440629,12,2466086,https://twitter.com/MarineLitter/status/499656997701427200,N/A,Quality assessment of the blue mussel (Mytilus edulis): Comparison between commercial and wild types http://t.co/luqUOb1GRp #marinedebris,Marine Litter,Alternative account of @GlobalGarbage. Tweets on #marinelitter #marinedebris #plasticpollution #plasticwaste #microplastics. Updated by @FabianoBarretto,MarineLitter,1425,17,1,2,0,1,1,0,0,
7678446,12,2506060,https://twitter.com/MarineLitter/status/510372122590740480,N/A,"Suspended microplastics in the surface water of the Yangtze Estuary System, China http://t.co/Hlv5k0Y2Ws #marinedebris",Marine Litter,Alternative account of @GlobalGarbage. Tweets on #marinelitter #marinedebris #plasticpollution #plasticwaste #microplastics. Updated by @FabianoBarretto,MarineLitter,1425,17,1,2,0,1,1,0,0,
7783395,12,2526771,https://twitter.com/MarineLitter/status/510372076021354496,N/A,Estimation of the annual flow and stock of marine debris in South Korea for management purposes http://t.co/wc7tCUjz01 #marinelitter,Marine Litter,Alternative account of @GlobalGarbage. Tweets on #marinelitter #marinedebris #plasticpollution #plasticwaste #microplastics. Updated by @FabianoBarretto,MarineLitter,1425,16,1,2,0,1,1,0,0,
7783400,12,2526771,https://twitter.com/MarineLitter/status/492246301946675200,N/A,Estimation of the annual flow and stock of marine debris in South Korea for management purposes http://t.co/D2OY7vxQwg #marinelitter,Marine Litter,Alternative account of @GlobalGarbage. Tweets on #marinelitter #marinedebris #plasticpollution #plasticwaste #microplastics. Updated by @FabianoBarretto,MarineLitter,1425,16,1,2,0,1,1,0,0,
7783473,12,2526791,https://twitter.com/MarineLitter/status/492246374625599488,N/A,Sources of plastic marine debris on beaches of Korea: More from the ocean than the land http://t.co/Mv66V4G7iQ #marinedebris #marinelitter,Marine Litter,Alternative account of @GlobalGarbage. Tweets on #marinelitter #marinedebris #plasticpollution #plasticwaste #microplastics. Updated by @FabianoBarretto,MarineLitter,1425,9,1,2,0,1,1,0,0,
7823868,12,2533308,https://twitter.com/MarineLitter/status/503839312950329344,N/A,Direct Transformation of Edible Vegetable Waste into Bioplastics http://t.co/WHLp7gFEC9,Marine Litter,Alternative account of @GlobalGarbage. Tweets on #marinelitter #marinedebris #plasticpollution #plasticwaste #microplastics. Updated by @FabianoBarretto,MarineLitter,1425,18,1,2,0,0,1,0,1,
7868595,12,2542403,https://twitter.com/MarineLitter/status/496334337915490304,N/A,Lethal lesions and amputation caused by plastic debris and fishing gear on the loggerhead turtle Caretta caretta http://t.co/UqTbmljCd1,Marine Litter,Alternative account of @GlobalGarbage. Tweets on #marinelitter #marinedebris #plasticpollution #plasticwaste #microplastics. Updated by @FabianoBarretto,MarineLitter,1425,20,1,2,0,0,1,0,1,
7868605,12,2542403,https://twitter.com/MarineLitter/status/510372100524490752,N/A,Lethal lesions and amputation caused by plastic debris and fishing gear on the loggerhead turtle Caretta caretta http://t.co/UqTbml1sYT,Marine Litter,Alternative account of @GlobalGarbage. Tweets on #marinelitter #marinedebris #plasticpollution #plasticwaste #microplastics. Updated by @FabianoBarretto,MarineLitter,1425,20,1,2,0,0,1,0,0,
8043139,12,2580945,https://twitter.com/MarineLitter/status/503839378226286593,N/A,Large Accumulation of Micro-sized Synthetic Polymer Particles in the Sea Surface Microlayer http://t.co/uEsJXsHThT #microplastics,Marine Litter,Alternative account of @GlobalGarbage. Tweets on #marinelitter #marinedebris #plasticpollution #plasticwaste #microplastics. Updated by @FabianoBarretto,MarineLitter,1425,12,1,2,0,0,1,0,1,
8085128,12,2590116,https://twitter.com/MarineLitter/status/510372053527298048,N/A,Floating debris in the Mediterranean Sea http://t.co/ZxCua49uTs #marinelitter,Marine Litter,Alternative account of @GlobalGarbage. Tweets on #marinelitter #marinedebris #plasticpollution #plasticwaste #microplastics. Updated by @FabianoBarretto,MarineLitter,1425,21,1,2,0,1,1,0,0,
8196192,12,2604644,https://twitter.com/MarineLitter/status/499847519598567424,N/A,Marine litter ensemble transport simulations in the southern North Sea http://t.co/Vb4W21v76R #marinedebris #marinelitter,Marine Litter,Alternative account of @GlobalGarbage. Tweets on #marinelitter #marinedebris #plasticpollution #plasticwaste #microplastics. Updated by @FabianoBarretto,MarineLitter,1425,17,1,2,0,1,1,0,0,
8196196,12,2604644,https://twitter.com/MarineLitter/status/510372030165028865,N/A,Marine litter ensemble transport simulations in the southern North Sea http://t.co/LRvkUv61iv #marinedebris,Marine Litter,Alternative account of @GlobalGarbage. Tweets on #marinelitter #marinedebris #plasticpollution #plasticwaste #microplastics. Updated by @FabianoBarretto,MarineLitter,1425,17,1,2,0,1,1,0,0,
8214044,12,2609632,https://twitter.com/MarineLitter/status/519182118795358208,N/A,"#Marinedebris is selected as nesting material by the brown booby within the Swain Reefs, #GreatBarrierReef, Australia http://t.co/LhihNywPIF",Marine Litter,Alternative account of @GlobalGarbage. Tweets on #marinelitter #marinedebris #plasticpollution #plasticwaste #microplastics. Updated by @FabianoBarretto,MarineLitter,1425,19,1,2,0,1,1,0,2,
8214052,12,2609632,https://twitter.com/MarineLitter/status/503180559548678145,N/A,"#Marinedebris is selected as nesting material by the brown booby within the Swain Reefs, #GreatBarrierReef, Australia http://t.co/6uccWa5Pyu",Marine Litter,Alternative account of @GlobalGarbage. Tweets on #marinelitter #marinedebris #plasticpollution #plasticwaste #microplastics. Updated by @FabianoBarretto,MarineLitter,1425,19,1,2,0,1,1,0,0,
8390796,12,2642825,https://twitter.com/MarineLitter/status/519182162713903104,N/A,Levels and fate of perfluoroalkyl substances in beached #plasticpellets and sediments collected from Greece http://t.co/BfN41GygJ4,Marine Litter,Alternative account of @GlobalGarbage. Tweets on #marinelitter #marinedebris #plasticpollution #plasticwaste #microplastics. Updated by @FabianoBarretto,MarineLitter,1425,21,1,2,0,1,0,0,0,
8397521,12,2644945,https://twitter.com/MarineLitter/status/529667815067115520,N/A,Deepwater #marinelitter densities and composition from submersible video-transects around the ABC-islands http://t.co/30TkcNOeEV #Caribbean,Marine Litter,Alternative account of @GlobalGarbage. Tweets on #marinelitter #marinedebris #plasticpollution #plasticwaste #microplastics. Updated by @FabianoBarretto,MarineLitter,1425,16,1,2,0,1,2,0,0,
8397525,12,2644945,https://twitter.com/MarineLitter/status/506477602023174144,N/A,Deepwater marine litter densities and composition from submersible video-transects around the ABC-islands http://t.co/30TkcNOeEV #Caribbean,Marine Litter,Alternative account of @GlobalGarbage. Tweets on #marinelitter #marinedebris #plasticpollution #plasticwaste #microplastics. Updated by @FabianoBarretto,MarineLitter,1425,16,1,2,0,1,2,0,0,
8671946,12,2694525,https://twitter.com/MarineLitter/status/512888229981597696,N/A,The effect of fine-scale sampling frequency on estimates of beach litter accumulation http://t.co/CGMpBYgxUq #marinedebris,Marine Litter,Alternative account of @GlobalGarbage. Tweets on #marinelitter #marinedebris #plasticpollution #plasticwaste #microplastics. Updated by @FabianoBarretto,MarineLitter,1425,21,1,2,0,1,2,0,0,
8671962,12,2694525,https://twitter.com/MarineLitter/status/529667717440471040,N/A,The effect of fine-scale sampling frequency on estimates of beach litter accumulation http://t.co/CGMpBYgxUq #marinedebris #SouthAfrica,Marine Litter,Alternative account of @GlobalGarbage. Tweets on #marinelitter #marinedebris #plasticpollution #plasticwaste #microplastics. Updated by @FabianoBarretto,MarineLitter,1425,21,1,2,0,1,2,0,0,
8776207,12,2713947,https://twitter.com/MarineLitter/status/515518383107080192,N/A,How marine debris ingestion differs among megafauna species in a tropical coastal area http://t.co/cMz5T9tGbE #marinedebris #Brazil,Marine Litter,Alternative account of @GlobalGarbage. Tweets on #marinelitter #marinedebris #plasticpollution #plasticwaste #microplastics. Updated by @FabianoBarretto,MarineLitter,1425,20,1,2,0,1,2,0,0,
8776213,12,2713947,https://twitter.com/MarineLitter/status/529667650067365888,N/A,How #marinedebris ingestion differs among megafauna species in a tropical coastal area http://t.co/cMz5T9tGbE #Brazil,Marine Litter,Alternative account of @GlobalGarbage. Tweets on #marinelitter #marinedebris #plasticpollution #plasticwaste #microplastics. Updated by @FabianoBarretto,MarineLitter,1425,20,1,2,0,1,2,0,1,
8776300,12,2713979,https://twitter.com/MarineLitter/status/515518425306005505,N/A,Assessment of floating plastic debris in surface water along the Seine River http://t.co/1UvEkuSZ62 #marinelitter #France,Marine Litter,Alternative account of @GlobalGarbage. Tweets on #marinelitter #marinedebris #plasticpollution #plasticwaste #microplastics. Updated by @FabianoBarretto,MarineLitter,1425,12,1,2,0,1,2,0,0,
8799750,12,2718864,https://twitter.com/MarineLitter/status/515805157427515392,N/A,Analysis of floating debris behaviour in the Nakdong River basin of the southern Korean peninsula using satellite http://t.co/y9OLtY2Kzh,Marine Litter,Alternative account of @GlobalGarbage. Tweets on #marinelitter #marinedebris #plasticpollution #plasticwaste #microplastics. Updated by @FabianoBarretto,MarineLitter,1425,18,1,2,0,0,2,0,0,
8799767,12,2718864,https://twitter.com/MarineLitter/status/529667744653148160,N/A,Analysis of #floatingdebris behaviour in the #NakdongRiver basin of the southern Korean peninsula using satellite http://t.co/y9OLtY2Kzh,Marine Litter,Alternative account of @GlobalGarbage. Tweets on #marinelitter #marinedebris #plasticpollution #plasticwaste #microplastics. Updated by @FabianoBarretto,MarineLitter,1425,18,1,2,0,1,2,0,0,
8949116,12,2748924,https://twitter.com/MarineLitter/status/519484915990421504,N/A,"Patterns of #marinedebris distribution on the beaches of Rottnest Island, Western Australia http://t.co/N6rmrEvM6n",Marine Litter,Alternative account of @GlobalGarbage. Tweets on #marinelitter #marinedebris #plasticpollution #plasticwaste #microplastics. Updated by @FabianoBarretto,MarineLitter,1425,19,1,2,0,1,2,0,0,
8949128,12,2748924,https://twitter.com/MarineLitter/status/529667697622413313,N/A,"Patterns of #marinedebris distribution on the beaches of #RottnestIsland, Western Australia http://t.co/N6rmrEvM6n",Marine Litter,Alternative account of @GlobalGarbage. Tweets on #marinelitter #marinedebris #plasticpollution #plasticwaste #microplastics. Updated by @FabianoBarretto,MarineLitter,1425,19,1,2,0,1,2,0,0,
9220014,12,2807274,https://twitter.com/MarineLitter/status/525593162115723264,N/A,The Effects of #PlasticPollution on Aquatic Wildlife: Current Situations and Future Solutions http://t.co/Miw3Byeyzl #marinedebris,Marine Litter,Alternative account of @GlobalGarbage. Tweets on #marinelitter #marinedebris #plasticpollution #plasticwaste #microplastics. Updated by @FabianoBarretto,MarineLitter,1425,17,1,2,0,1,2,0,1,
9220101,12,2807287,https://twitter.com/MarineLitter/status/536938948938186752,N/A,#Marinelitter in Mediterranean sandy littorals: Spatial distribution patterns along central Italy coastal dunes http://t.co/DF4AZNOouP,Marine Litter,Alternative account of @GlobalGarbage. Tweets on #marinelitter #marinedebris #plasticpollution #plasticwaste #microplastics. Updated by @FabianoBarretto,MarineLitter,1425,17,1,2,0,1,2,0,0,
9220107,12,2807287,https://twitter.com/MarineLitter/status/525593188036517888,N/A,#Marinelitter in Mediterranean sandy littorals: Spatial distribution patterns along central #Italy coastal dunes http://t.co/2VfaMAFKLg,Marine Litter,Alternative account of @GlobalGarbage. Tweets on #marinelitter #marinedebris #plasticpollution #plasticwaste #microplastics. Updated by @FabianoBarretto,MarineLitter,1425,17,1,2,0,1,2,0,0,
9595149,5,2889631,https://twitter.com/MarineLitter/status/537190556305477632,N/A,"#Microplastics in Four Estuarine Rivers in the #ChesapeakeBay, USA http://t.co/4lJIDFmJU6 #marinelitter",Marine Litter,Alternative account of @GlobalGarbage. Tweets on #marinelitter #marinedebris #plasticpollution #plasticwaste #microplastics. Updated by @FabianoBarretto,MarineLitter,1425,18,1,2,0,1,2,0,0,
9778200,5,2919108,https://twitter.com/MarineLitter/status/536938922988036096,N/A,"Marine wildlife entanglement: Assessing knowledge, attitudes, and relevant behaviour in the Australian community http://t.co/wLdAu2EowG",Marine Litter,Alternative account of @GlobalGarbage. Tweets on #marinelitter #marinedebris #plasticpollution #plasticwaste #microplastics. Updated by @FabianoBarretto,MarineLitter,1425,10,1,2,0,0,2,0,1,
3477384,1,1732572,http://twitter.com/Meeresmuell/status/378470511010791424,N/A,Sorption capacity of plastic debris for hydrophobic organic chemicals http://t.co/xGZmqeE1CF,Meeresm«¨ll,Alternative account of @GlobalGarbage. Tweets on #marinelitter #marinedebris #oceanlitter #plasticwaste #microplastics. Updated by @FabianoBarretto,Meeresmuell,188,8,1,2,0,0,1,0,0,
4299942,1,1889689,http://twitter.com/Meeresmuell/status/398810487640436736,N/A,Enhanced desorption of persistent organic pollutants from microplastics under simulated physiological conditions http://t.co/MnfJREtex5,Meeresm«¨ll,Alternative account of @GlobalGarbage. Tweets on #marinelitter #marinedebris #oceanlitter #plasticwaste #microplastics. Updated by @FabianoBarretto,Meeresmuell,188,11,1,2,0,0,1,0,0,
4334292,2,1897274,http://twitter.com/Meeresmuell/status/400182795999260672,N/A,Ingestion and transfer of microplastics in the planktonic food web http://t.co/UPqROEftbF,Meeresm«¨ll,Alternative account of @GlobalGarbage. Tweets on #marinelitter #marinedebris #oceanlitter #plasticwaste #microplastics. Updated by @FabianoBarretto,Meeresmuell,188,17,1,2,0,0,1,0,0,
4654520,2,1951574,http://twitter.com/Meeresmuell/status/429588634476351488,N/A,Wild gudgeons (Gobio gobio) from French rivers are contaminated by microplastics http://t.co/UbfTd24cwM Preliminary study and first evidence,Meeresm«¨ll,Alternative account of @GlobalGarbage. Tweets on #marinelitter #marinedebris #oceanlitter #plasticwaste #microplastics. Updated by @FabianoBarretto,Meeresmuell,188,19,1,2,0,0,1,0,0,
4654536,2,1951574,http://twitter.com/Meeresmuell/status/407862808726888448,N/A,Wild gudgeons (Gobio gobio) from French rivers are contaminated by microplastics http://t.co/UbfTd24cwM Preliminary study and first evidence,Meeresm«¨ll,Alternative account of @GlobalGarbage. Tweets on #marinelitter #marinedebris #oceanlitter #plasticwaste #microplastics. Updated by @FabianoBarretto,Meeresmuell,188,19,1,2,0,0,1,0,0,
4875653,2,1992308,http://twitter.com/Meeresmuell/status/434319716425793536,N/A,Annual variation in neustonic micro- and meso-plastic particles and zooplankton in the Bay of Calvi http://t.co/tSpIEjdBIy #marinedebris,Meeresm«¨ll,Alternative account of @GlobalGarbage. Tweets on #marinelitter #marinedebris #oceanlitter #plasticwaste #microplastics. Updated by @FabianoBarretto,Meeresmuell,188,20,1,2,0,1,1,0,0,
4875658,2,1992308,http://twitter.com/Meeresmuell/status/413726002003447808,N/A,Annual variation in neustonic micro- and meso-plastic particles and zooplankton in the Bay of Calvi http://t.co/403qofRMIY #marinelitter,Meeresm«¨ll,Alternative account of @GlobalGarbage. Tweets on #marinelitter #marinedebris #oceanlitter #plasticwaste #microplastics. Updated by @FabianoBarretto,Meeresmuell,188,20,1,2,0,1,1,0,0,
4875674,2,1992311,http://twitter.com/Meeresmuell/status/434319654329147394,N/A,Ghost fishing activity in derelict blue crab traps in Louisiana http://t.co/5sO3AfLRXC #marinelitter #marinedebris,Meeresm«¨ll,Alternative account of @GlobalGarbage. Tweets on #marinelitter #marinedebris #oceanlitter #plasticwaste #microplastics. Updated by @FabianoBarretto,Meeresmuell,188,19,1,2,0,1,1,0,0,
4875679,2,1992311,http://twitter.com/Meeresmuell/status/413726167565205504,N/A,Ghost fishing activity in derelict blue crab traps in Louisiana http://t.co/zTownrQ93G #marinelitter #marinedebris,Meeresm«¨ll,Alternative account of @GlobalGarbage. Tweets on #marinelitter #marinedebris #oceanlitter #plasticwaste #microplastics. Updated by @FabianoBarretto,Meeresmuell,188,19,1,2,0,1,1,0,0,
5033754,2,2015390,http://twitter.com/Meeresmuell/status/421206771458273281,N/A,Interaction between loggerhead sea turtles (Caretta caretta) and marine litter in Sardinia http://t.co/YQLuI0YqNh Western Mediterranean Sea,Meeresm«¨ll,Alternative account of @GlobalGarbage. Tweets on #marinelitter #marinedebris #oceanlitter #plasticwaste #microplastics. Updated by @FabianoBarretto,Meeresmuell,188,9,1,2,0,0,1,0,0,
5044048,2,2017162,http://twitter.com/Meeresmuell/status/421206802252828672,N/A,Microplastics in SingaporeÉ??s coastal mangrove ecosystems http://t.co/amsSkjjgIu #marinelitter #marinedebris,Meeresm«¨ll,Alternative account of @GlobalGarbage. Tweets on #marinelitter #marinedebris #oceanlitter #plasticwaste #microplastics. Updated by @FabianoBarretto,Meeresmuell,188,18,1,2,0,1,1,0,0,
5044054,2,2017162,http://twitter.com/Meeresmuell/status/434319689661952002,N/A,Microplastics in SingaporeÉ??s coastal mangrove ecosystems http://t.co/amsSkjjgIu #marinelitter #marinedebris,Meeresm«¨ll,Alternative account of @GlobalGarbage. Tweets on #marinelitter #marinedebris #oceanlitter #plasticwaste #microplastics. Updated by @FabianoBarretto,Meeresmuell,188,18,1,2,0,1,1,0,0,
5205367,2,2046287,http://twitter.com/Meeresmuell/status/423803533750591489,N/A,Long-Term Sorption of Metals Is Similar among Plastic Types: Implications for Plastic Debris in Aquatic Environments http://t.co/VJSS3yVRGo,Meeresm«¨ll,Alternative account of @GlobalGarbage. Tweets on #marinelitter #marinedebris #oceanlitter #plasticwaste #microplastics. Updated by @FabianoBarretto,Meeresmuell,188,16,1,2,0,0,1,0,0,
5224846,2,2049822,http://twitter.com/Meeresmuell/status/424188263130095616,N/A,Leaching of plastic additives to marine organisms http://t.co/041q0ZW9CF #marinelitter #marinedebris #BisphenolA,Meeresm«¨ll,Alternative account of @GlobalGarbage. Tweets on #marinelitter #marinedebris #oceanlitter #plasticwaste #microplastics. Updated by @FabianoBarretto,Meeresmuell,188,18,1,2,0,1,1,0,0,
5258759,2,2056978,https://twitter.com/Meeresmuell/status/425364195664609280,N/A,Occurrence and spatial distribution of microplastics in sediments from Norderney http://t.co/dYRGGRgPRI #marinelitter #marinedebris,Meeresm«¨ll,Alternative account of @GlobalGarbage. Tweets on #marinelitter #marinedebris #oceanlitter #plasticwaste #microplastics. Updated by @FabianoBarretto,Meeresmuell,188,11,1,2,0,1,1,0,0,
5424592,7,2088368,http://twitter.com/Meeresmuell/status/446226578671165440,N/A,Littering dynamics in a coastal industrial setting: The influence of non-resident populations http://t.co/WouyrFsCrQ #marinedebris,Meeresm«¨ll,Alternative account of @GlobalGarbage. Tweets on #marinelitter #marinedebris #oceanlitter #plasticwaste #microplastics. Updated by @FabianoBarretto,Meeresmuell,188,20,1,2,0,1,1,0,0,
5424594,7,2088368,http://twitter.com/Meeresmuell/status/429588680995385344,N/A,Littering dynamics in a coastal industrial setting: The influence of non-resident populations http://t.co/GARLtiCHFC #marinedebris,Meeresm«¨ll,Alternative account of @GlobalGarbage. Tweets on #marinelitter #marinedebris #oceanlitter #plasticwaste #microplastics. Updated by @FabianoBarretto,Meeresmuell,188,20,1,2,0,1,1,0,0,
5448684,23,2094758,http://twitter.com/Meeresmuell/status/430710194138386432,N/A,The estimation of derelict fishing gear in the coastal waters of South Korea: Trap and gill-net fisheries http://t.co/gkA6ueyUQv,Meeresm«¨ll,Alternative account of @GlobalGarbage. Tweets on #marinelitter #marinedebris #oceanlitter #plasticwaste #microplastics. Updated by @FabianoBarretto,Meeresmuell,188,9,1,2,0,0,1,0,0,
5454641,8,2095516,http://twitter.com/Meeresmuell/status/430710267907821569,N/A,Polybrominated diphenyl ethers (PBDEs) in fish tissue may be an indicator of plastic contamination in marine habitats http://t.co/mYJKb5yY2c,Meeresm«¨ll,Alternative account of @GlobalGarbage. Tweets on #marinelitter #marinedebris #oceanlitter #plasticwaste #microplastics. Updated by @FabianoBarretto,Meeresmuell,188,20,1,2,0,0,1,1,0,
5638307,0,2118463,http://twitter.com/Meeresmuell/status/456496300008439808,N/A,Influence of proximity to an urban center in the pattern of contamination by marine debris http://t.co/ExO3CrQqXm #marinelitter,Meeresm«¨ll,Alternative account of @GlobalGarbage. Tweets on #marinelitter #marinedebris #oceanlitter #plasticwaste #microplastics. Updated by @FabianoBarretto,Meeresmuell,188,17,1,2,0,1,1,0,0,
